metric,measurement,timestep,episode,model,env
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1270,RainbowDQNAgent,
moving_rewards,33.968857773804665,50,1270,RainbowDQNAgent,
episode_rewards,49.84509726443965,50,1271,RainbowDQNAgent,
timestep_rewards,"[0.84509726443965, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1271,RainbowDQNAgent,
moving_rewards,33.97949323012838,50,1271,RainbowDQNAgent,
episode_rewards,50.0,50,1272,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1272,RainbowDQNAgent,
moving_rewards,34.33149323012837,50,1272,RainbowDQNAgent,
episode_rewards,45.79629827858193,50,1273,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.9611884141649085, 0.2, 0.2, 1.0, 0.8351098644170236, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1273,RainbowDQNAgent,
moving_rewards,34.68145621291419,50,1273,RainbowDQNAgent,
episode_rewards,28.069021828019306,50,1274,RainbowDQNAgent,
timestep_rewards,"[0.2480612001252581, 0.6209606278940611, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2]",50,1274,RainbowDQNAgent,
moving_rewards,34.78138266986435,50,1274,RainbowDQNAgent,
episode_rewards,48.231161858440956,50,1275,RainbowDQNAgent,
timestep_rewards,"[0.4887131010964936, 0.4559761683343936, 0.4559761683343936, 0.8304964206756751, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1275,RainbowDQNAgent,
moving_rewards,35.12535899750354,50,1275,RainbowDQNAgent,
episode_rewards,49.64700027350516,50,1276,RainbowDQNAgent,
timestep_rewards,"[0.6470002735051537, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1276,RainbowDQNAgent,
moving_rewards,35.52182900023858,50,1276,RainbowDQNAgent,
episode_rewards,15.599999999999982,50,1277,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1277,RainbowDQNAgent,
moving_rewards,35.181728803388225,50,1277,RainbowDQNAgent,
episode_rewards,50.0,50,1278,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1278,RainbowDQNAgent,
moving_rewards,35.181728803388225,50,1278,RainbowDQNAgent,
episode_rewards,47.3011671964685,50,1279,RainbowDQNAgent,
timestep_rewards,"[0.5545922075806843, 0.4558387978648682, 0.45767791099832245, 0.5231947518979609, 0.5231947518979609, 0.7866687762287, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1279,RainbowDQNAgent,
moving_rewards,35.55474047535292,50,1279,RainbowDQNAgent,
episode_rewards,12.466381629020587,50,1280,RainbowDQNAgent,
timestep_rewards,"[0.26638162902060003, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1280,RainbowDQNAgent,
moving_rewards,35.20565123136572,50,1280,RainbowDQNAgent,
episode_rewards,47.94580804162264,50,1281,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.6382842978217212, 0.3241257514386021, 1.0, 0.7833979923623161, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1281,RainbowDQNAgent,
moving_rewards,35.281109311781954,50,1281,RainbowDQNAgent,
episode_rewards,29.5429831382582,50,1282,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.9841723233976666, 0.681497888409703, 0.2, 1.0, 0.2, 0.8773129264508419, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0]",50,1282,RainbowDQNAgent,
moving_rewards,35.42185033409076,50,1282,RainbowDQNAgent,
episode_rewards,46.8,50,1283,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1283,RainbowDQNAgent,
moving_rewards,35.38985033409077,50,1283,RainbowDQNAgent,
episode_rewards,32.39999999999999,50,1284,RainbowDQNAgent,
timestep_rewards,"[1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 1.0, 0.2, 1.0, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 1.0, 1.0]",50,1284,RainbowDQNAgent,
moving_rewards,35.24585033409077,50,1284,RainbowDQNAgent,
episode_rewards,11.599999999999993,50,1285,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1285,RainbowDQNAgent,
moving_rewards,34.86346694781921,50,1285,RainbowDQNAgent,
episode_rewards,10.281285942117059,50,1286,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.29376198070568693, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.29376198070568693, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.29376198070568693, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1286,RainbowDQNAgent,
moving_rewards,34.48350496673894,50,1286,RainbowDQNAgent,
episode_rewards,14.799999999999978,50,1287,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1287,RainbowDQNAgent,
moving_rewards,34.283504966738946,50,1287,RainbowDQNAgent,
episode_rewards,49.631323120987794,50,1288,RainbowDQNAgent,
timestep_rewards,"[0.6313231209877955, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1288,RainbowDQNAgent,
moving_rewards,34.6443211716568,50,1288,RainbowDQNAgent,
episode_rewards,49.1598458742476,50,1289,RainbowDQNAgent,
timestep_rewards,"[0.36951697724906013, 0.7903288969985397, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1289,RainbowDQNAgent,
moving_rewards,34.65191963039928,50,1289,RainbowDQNAgent,
episode_rewards,27.48673413036959,50,1290,RainbowDQNAgent,
timestep_rewards,"[0.8867341303696066, 0.2, 0.2, 1.0, 1.0, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 0.2]",50,1290,RainbowDQNAgent,
moving_rewards,34.43005373756583,50,1290,RainbowDQNAgent,
episode_rewards,50.0,50,1291,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1291,RainbowDQNAgent,
moving_rewards,34.70978039099046,50,1291,RainbowDQNAgent,
episode_rewards,45.29720920493155,50,1292,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 0.2845934215163311, 0.2845934215163311, 0.2845934215163311, 0.8434289403825559, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1292,RainbowDQNAgent,
moving_rewards,34.957453557964406,50,1292,RainbowDQNAgent,
episode_rewards,47.579898985928445,50,1293,RainbowDQNAgent,
timestep_rewards,"[0.29753957231423556, 0.5355072287320448, 0.6195166984320565, 0.518135561081516, 0.6091999253685912, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1293,RainbowDQNAgent,
moving_rewards,34.93523386930937,50,1293,RainbowDQNAgent,
episode_rewards,29.075240981857487,50,1294,RainbowDQNAgent,
timestep_rewards,"[0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493, 0.5815048196371493]",50,1294,RainbowDQNAgent,
moving_rewards,34.725986279127945,50,1294,RainbowDQNAgent,
episode_rewards,47.6,50,1295,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1295,RainbowDQNAgent,
moving_rewards,35.09590445319165,50,1295,RainbowDQNAgent,
episode_rewards,43.11066951509946,50,1296,RainbowDQNAgent,
timestep_rewards,"[0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.2, 1.0, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 0.5650478225071041, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1296,RainbowDQNAgent,
moving_rewards,35.02955560656177,50,1296,RainbowDQNAgent,
episode_rewards,11.07722037372298,50,1297,RainbowDQNAgent,
timestep_rewards,"[0.7750801146689128, 0.2, 0.2999714220237698, 0.6021688370303039, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1297,RainbowDQNAgent,
moving_rewards,34.640327810299,50,1297,RainbowDQNAgent,
episode_rewards,49.374233621094334,50,1298,RainbowDQNAgent,
timestep_rewards,"[0.6069915442336125, 0.7672420768607182, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1298,RainbowDQNAgent,
moving_rewards,34.64580958483852,50,1298,RainbowDQNAgent,
episode_rewards,49.547102225722625,50,1299,RainbowDQNAgent,
timestep_rewards,"[0.5471022257226252, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1299,RainbowDQNAgent,
moving_rewards,35.03328060709575,50,1299,RainbowDQNAgent,
episode_rewards,50.0,50,1300,RainbowDQNAgent,
timestep_rewards,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1300,RainbowDQNAgent,
moving_rewards,35.38571327624251,50,1300,RainbowDQNAgent,
episode_rewards,45.2,50,1301,RainbowDQNAgent,
timestep_rewards,"[0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1301,RainbowDQNAgent,
moving_rewards,35.442745571065956,50,1301,RainbowDQNAgent,
episode_rewards,18.573391815534986,50,1302,RainbowDQNAgent,
timestep_rewards,"[0.37460391997217923, 0.6526754556441972, 0.37460391997217923, 0.6290563835693561, 0.2, 1.0, 0.2, 1.0, 0.2, 1.0, 0.2, 0.5737583980256368, 0.2, 1.0, 0.7686937383514575, 0.2, 1.0, 0.2, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1302,RainbowDQNAgent,
moving_rewards,35.1524794892213,50,1302,RainbowDQNAgent,
episode_rewards,49.421273289942825,50,1303,RainbowDQNAgent,
timestep_rewards,"[0.549868877967451, 0.8714044119753723, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1303,RainbowDQNAgent,
moving_rewards,35.40243372394678,50,1303,RainbowDQNAgent,
episode_rewards,48.4,50,1304,RainbowDQNAgent,
timestep_rewards,"[0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1304,RainbowDQNAgent,
moving_rewards,35.58134561569806,50,1304,RainbowDQNAgent,
episode_rewards,49.38445339268342,50,1305,RainbowDQNAgent,
timestep_rewards,"[0.3844533926834174, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1305,RainbowDQNAgent,
moving_rewards,35.670971764417885,50,1305,RainbowDQNAgent,
episode_rewards,49.71953953468536,50,1306,RainbowDQNAgent,
timestep_rewards,"[0.7195395346853616, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",50,1306,RainbowDQNAgent,
moving_rewards,36.03616715976473,50,1306,RainbowDQNAgent,
episode_rewards,14.13240182291345,50,1307,RainbowDQNAgent,
timestep_rewards,"[0.7176435077869385, 0.2, 1.0, 1.0, 0.2, 0.6147583151265245, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1307,RainbowDQNAgent,
moving_rewards,35.891013271729605,50,1307,RainbowDQNAgent,
episode_rewards,13.036503946389578,50,1308,RainbowDQNAgent,
timestep_rewards,"[0.8365039463895926, 0.2, 0.2, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",50,1308,RainbowDQNAgent,
moving_rewards,35.83013106394582,50,1308,RainbowDQNAgent,
episode_rewards,49.151327912004234,50,1309,RainbowDQNAgent,
